timestamp,value_normalized,outlier
2017-04-12 17:30:00+00:00,0.206316051,FALSE
2017-04-12 17:45:00+00:00,0.100885624,FALSE
2017-04-12 18:00:00+00:00,0.081217427,FALSE
2017-04-12 18:15:00+00:00,0.100930077,FALSE
2017-04-12 18:30:00+00:00,0.097552031,FALSE
2017-04-12 18:45:00+00:00,0.068616447,FALSE
2017-04-12 19:00:00+00:00,0.042414412,FALSE
2017-04-12 19:15:00+00:00,0.015767893,FALSE
2017-04-12 19:30:00+00:00,0.000566711,FALSE
2017-04-13 06:00:00+00:00,0.001466781,FALSE
2017-04-13 06:15:00+00:00,0.001466781,FALSE
2017-04-13 06:45:00+00:00,0.042736658,FALSE
2017-04-13 07:00:00+00:00,0.055971021,FALSE
2017-04-13 07:15:00+00:00,0.058348985,FALSE
2017-04-13 07:30:00+00:00,0.121176094,FALSE
2017-04-13 07:45:00+00:00,0.210560832,FALSE
2017-04-13 08:00:00+00:00,0.318069179,FALSE
2017-04-13 08:15:00+00:00,0.416543507,FALSE
2017-04-13 08:30:00+00:00,0.524018535,FALSE
2017-04-13 08:45:00+00:00,0.498549887,FALSE
2017-04-13 09:00:00+00:00,0.678552791,FALSE
2017-04-13 09:15:00+00:00,0.796117471,FALSE
2017-04-13 09:30:00+00:00,0.7257898,FALSE
2017-04-13 09:45:00+00:00,0.796950869,FALSE
2017-04-13 10:00:00+00:00,0.846777013,FALSE
2017-04-13 10:15:00+00:00,0.938895246,FALSE
2017-04-13 10:30:00+00:00,0.762203766,FALSE
2017-04-13 10:45:00+00:00,0.821697261,FALSE
2017-04-13 11:00:00+00:00,0.778004995,FALSE
2017-04-13 11:15:00+00:00,0.923660727,FALSE
2017-04-13 11:30:00+00:00,0.934250485,FALSE
2017-04-13 11:45:00+00:00,0.763037164,FALSE
2017-04-13 12:00:00+00:00,0.771448885,FALSE
2017-04-13 12:15:00+00:00,0.999888925,FALSE
2017-04-13 12:30:00+00:00,0.997888769,FALSE
2017-04-13 12:45:00+00:00,0.999911126,FALSE
2017-04-13 13:00:00+00:00,0.994888536,FALSE
2017-04-13 13:15:00+00:00,0.934906069,FALSE
2017-04-13 13:30:00+00:00,0.999888925,FALSE
2017-04-13 13:45:00+00:00,0.999911126,FALSE
2017-04-13 14:15:00+00:00,0.000999911,FALSE
2017-04-13 14:30:00+00:00,0.000999911,FALSE
2017-04-13 14:45:00+00:00,0.000999933,FALSE
2017-04-13 15:00:00+00:00,0.000969164,FALSE
2017-04-13 15:15:00+00:00,0.000928561,FALSE
2017-04-13 15:30:00+00:00,0.000877457,FALSE
2017-04-13 15:45:00+00:00,0.000840943,FALSE
2017-04-13 16:00:00+00:00,0.000778516,FALSE
2017-04-13 16:15:00+00:00,0.000742736,FALSE
2017-04-13 16:30:00+00:00,0.00059738,FALSE
2017-04-13 16:45:00+00:00,0.000610447,FALSE
2017-04-13 17:00:00+00:00,0.000369851,FALSE
2017-04-13 17:15:00+00:00,0.000280466,FALSE
2017-04-13 17:30:00+00:00,0.0002916,FALSE
2017-04-13 17:45:00+00:00,0.000258776,FALSE
2017-04-13 18:00:00+00:00,0.000168124,FALSE
2017-04-13 18:15:00+00:00,9.65E-05,FALSE
2017-04-13 18:30:00+00:00,4.36E-05,FALSE
2017-04-13 18:45:00+00:00,3.89E-05,FALSE
2017-04-13 19:00:00+00:00,2.28E-05,FALSE
2017-04-13 19:15:00+00:00,-0.4,TRUE
2017-04-13 19:30:00+00:00,0,FALSE
2017-04-14 06:00:00+00:00,0.005633772,FALSE
2017-04-14 06:15:00+00:00,0.005633772,FALSE
2017-04-14 06:45:00+00:00,0.037669597,FALSE
2017-04-14 07:00:00+00:00,0.050192793,FALSE
2017-04-14 07:15:00+00:00,0.068483103,FALSE
2017-04-14 07:30:00+00:00,0.138444104,FALSE
2017-04-14 07:45:00+00:00,0.233984871,FALSE
2017-04-14 08:00:00+00:00,0.31863589,FALSE
2017-04-14 08:15:00+00:00,0.401664583,FALSE
2017-04-14 08:30:00+00:00,0.419854898,FALSE
2017-04-14 08:45:00+00:00,0.610625307,FALSE
2017-04-14 09:00:00+00:00,0.703765886,FALSE
2017-04-14 09:15:00+00:00,0.754792056,FALSE
2017-04-14 09:30:00+00:00,0.818685894,FALSE
2017-04-14 09:45:00+00:00,0.857622256,FALSE
2017-04-14 10:00:00+00:00,0.904081471,FALSE
2017-04-14 10:15:00+00:00,0.944906847,FALSE
2017-04-14 10:30:00+00:00,0.986921249,FALSE
2017-04-14 10:45:00+00:00,0.999588901,FALSE
2017-04-14 11:00:00+00:00,0.999788917,FALSE
2017-04-14 11:15:00+00:00,0.999788917,FALSE
2017-04-14 11:30:00+00:00,0.999788917,FALSE
2017-04-14 11:45:00+00:00,0.999788917,FALSE
2017-04-14 12:00:00+00:00,0.999788917,FALSE
2017-04-14 12:15:00+00:00,0.999811119,FALSE
2017-04-14 12:30:00+00:00,0.999799984,FALSE
2017-04-14 12:45:00+00:00,0.999777783,FALSE
2017-04-14 13:00:00+00:00,0.999777783,FALSE
2017-04-14 13:15:00+00:00,0.999777783,FALSE
2017-04-14 13:30:00+00:00,0.999788917,FALSE
2017-04-14 13:45:00+00:00,0.999811119,FALSE
2017-04-14 14:00:00+00:00,0.999811119,FALSE
2017-04-14 14:15:00+00:00,0.999811119,FALSE
2017-04-14 14:30:00+00:00,1.999622237,TRUE
2017-04-14 14:45:00+00:00,0.999766649,FALSE
2017-04-14 15:00:00+00:00,0.967608613,FALSE
2017-04-14 15:15:00+00:00,0.932583688,FALSE
2017-04-14 15:30:00+00:00,0.881079681,FALSE
2017-04-14 15:45:00+00:00,0.083825408,TRUE
2017-04-14 16:00:00+00:00,0.773293496,FALSE
2017-04-14 16:15:00+00:00,0.723178463,FALSE
2017-04-14 16:30:00+00:00,0.646383622,FALSE
2017-04-14 16:45:00+00:00,0.584512142,FALSE
2017-04-14 17:00:00+00:00,0.501861278,FALSE
2017-04-14 17:15:00+00:00,0.43376708,FALSE
2017-04-14 17:30:00+00:00,0.344882399,FALSE
2017-04-14 17:45:00+00:00,0.272854561,FALSE
2017-04-14 18:00:00+00:00,0.18782573,FALSE
2017-04-14 18:15:00+00:00,0.127465475,FALSE
2017-04-14 18:30:00+00:00,0.049703867,FALSE
2017-04-14 18:45:00+00:00,0.029368952,FALSE
2017-04-14 19:00:00+00:00,0.016334604,FALSE
2017-04-14 19:15:00+00:00,0.006556066,FALSE
2017-04-14 19:30:00+00:00,0,FALSE
2017-04-15 06:00:00+00:00,0,FALSE
2017-04-15 06:30:00+00:00,0.021901704,FALSE
2017-04-15 06:45:00+00:00,0.035269411,FALSE
2017-04-15 07:00:00+00:00,0.050926183,FALSE
2017-04-15 07:15:00+00:00,0.069638751,FALSE
2017-04-15 07:30:00+00:00,0.131588013,FALSE
2017-04-15 07:45:00+00:00,0.227173224,FALSE
2017-04-15 08:00:00+00:00,0.353983107,FALSE
2017-04-15 08:15:00+00:00,0.424744145,FALSE
2017-04-15 08:30:00+00:00,0.515973476,FALSE
2017-04-15 08:45:00+00:00,0.614558946,FALSE
2017-04-15 09:00:00+00:00,0.694198475,FALSE
2017-04-15 09:15:00+00:00,0.746469209,FALSE
2017-04-15 09:30:00+00:00,0.811074235,FALSE
2017-04-15 09:45:00+00:00,0.861122529,FALSE
2017-04-15 10:00:00+00:00,0.907348392,FALSE
2017-04-15 10:15:00+00:00,0.946929204,FALSE
2017-04-15 10:30:00+00:00,0.988732457,FALSE
2017-04-15 10:45:00+00:00,0.989154756,FALSE
2017-04-15 11:00:00+00:00,0.999744447,FALSE
2017-04-15 11:15:00+00:00,0.999744447,FALSE
2017-04-15 11:30:00+00:00,0.999744447,FALSE
2017-04-15 11:45:00+00:00,0.999744447,FALSE
2017-04-15 12:00:00+00:00,0.999766649,FALSE
2017-04-15 12:15:00+00:00,0.999744447,FALSE
2017-04-15 12:30:00+00:00,0.999766649,FALSE
2017-04-15 12:45:00+00:00,0.999766649,FALSE
2017-04-15 13:00:00+00:00,0.999755581,FALSE
2017-04-15 13:15:00+00:00,0.999777783,FALSE
2017-04-15 13:30:00+00:00,0.998210994,FALSE
2017-04-15 13:45:00+00:00,0.992610558,FALSE
2017-04-15 14:00:00+00:00,0.988643583,FALSE
2017-04-15 14:15:00+00:00,0.988643583,FALSE
2017-04-15 14:30:00+00:00,0.960196903,FALSE
2017-04-15 14:45:00+00:00,0.95359639,FALSE
2017-04-15 15:00:00+00:00,0.846176966,FALSE
2017-04-15 15:15:00+00:00,0.853866431,FALSE
2017-04-15 15:30:00+00:00,0.561843711,FALSE
2017-04-15 15:45:00+00:00,0.425966474,FALSE
2017-04-15 16:00:00+00:00,0.499161068,FALSE
2017-04-15 16:15:00+00:00,0.607836156,FALSE
2017-04-15 16:30:00+00:00,0.459069049,FALSE
2017-04-15 16:45:00+00:00,0.489982554,FALSE
2017-04-15 17:00:00+00:00,0.393141686,FALSE
2017-04-15 17:15:00+00:00,0.349204935,FALSE
2017-04-15 17:30:00+00:00,0.260186909,FALSE
2017-04-15 17:45:00+00:00,0.188870244,FALSE
2017-04-15 18:00:00+00:00,0.116631299,FALSE
2017-04-15 18:15:00+00:00,0.089562526,FALSE
2017-04-15 18:30:00+00:00,0.053715291,FALSE
2017-04-15 18:45:00+00:00,0.033958198,FALSE
2017-04-15 19:00:00+00:00,0.010923072,FALSE
2017-04-15 19:15:00+00:00,0.001477893,FALSE
2017-04-16 06:00:00+00:00,0,FALSE
2017-04-16 06:15:00+00:00,0.012400965,FALSE
2017-04-16 06:30:00+00:00,0.012400965,FALSE
2017-04-16 06:45:00+00:00,0.056437724,FALSE
2017-04-16 07:00:00+00:00,0.076528179,FALSE
2017-04-16 07:15:00+00:00,0.105152623,FALSE
2017-04-16 07:30:00+00:00,0.16769083,FALSE
2017-04-16 07:45:00+00:00,0.26336494,FALSE
2017-04-16 08:00:00+00:00,0.276321498,FALSE
2017-04-16 08:15:00+00:00,0.345882476,FALSE
2017-04-16 08:30:00+00:00,0.418665906,FALSE
2017-04-16 08:45:00+00:00,0.428088872,FALSE
2017-04-16 09:00:00+00:00,0.561076985,FALSE
2017-04-16 09:15:00+00:00,0.680619619,FALSE
2017-04-16 09:30:00+00:00,0.747869318,FALSE
2017-04-16 09:45:00+00:00,0.796984205,FALSE
2017-04-16 10:00:00+00:00,0.851744066,FALSE
2017-04-16 10:15:00+00:00,0.891569364,FALSE
2017-04-16 10:30:00+00:00,0.92540533,FALSE
2017-04-16 10:45:00+00:00,0.949896102,FALSE
2017-04-16 11:00:00+00:00,0.991377129,FALSE
2017-04-16 11:15:00+00:00,0.999844455,FALSE
2017-04-16 11:30:00+00:00,0.99983332,FALSE
2017-04-16 11:45:00+00:00,0.99983332,FALSE
2017-04-16 12:00:00+00:00,0.999844455,FALSE
2017-04-16 12:15:00+00:00,0.999844455,FALSE
2017-04-16 12:30:00+00:00,0.999866656,FALSE
2017-04-16 12:45:00+00:00,0.999844455,FALSE
