Timestamp,POA [W/m²],INV1 CB2 Voltage [V],INV1 CB2 Current [A],INV1 AC Power [kW],Module Temp [C],Ambient Temp [C],apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,aoi
1/8/2022 11:45,749.7322,721.3585,10.56052,18.00509,15.51984,-4.740611,64.78279775,64.81794078,25.21720225,25.18205922,176.9732482,-6.760736813,45.91798949
1/8/2022 12:00,769.2346,689.2787,11.56418,18.60409,16.51859,-4.404428,64.7280361,64.76309375,25.2719639,25.23690625,180.8099156,-6.765105909,43.84034308
1/8/2022 12:15,779.9653,645.754,13.07733,19.363,17.58196,-3.612078,64.8577315,64.89299192,25.1422685,25.10700808,184.6432336,-6.769474014,41.98169019
1/8/2022 12:30,782.1226,664.85,12.818,19.53,19.63173,-2.644939,65.17073684,65.2064945,24.82926316,24.7935055,188.4567006,-6.773841126,40.37239528
1/8/2022 12:45,783.1979,709.5833,11.64067,19.19733,18.84575,-2.716406,65.66432011,65.70088538,24.33567989,24.29911462,192.2345324,-6.778207247,39.04339647
1/8/2022 13:00,784.975,725.1216,11.42,19.17167,15.61306,-3.587117,66.33427343,66.37198371,23.66572657,23.62801629,195.9621973,-6.782572374,38.02417062
1/8/2022 13:15,780.9112,727.6367,11.346,19.129,14.00154,-3.869656,67.17507388,67.21430743,22.82492612,22.78569257,199.6268537,-6.786936509,37.34015025
1/8/2022 13:30,765.2518,727.3134,11.177,18.92133,13.82588,-3.610361,68.18008064,68.22127484,21.81991936,21.77872516,203.2176641,-6.79129965,37.00996526
1/8/2022 13:45,740.9526,726.7657,10.708,18.299,14.56244,-2.793789,69.3417511,69.38542778,20.6582489,20.61457222,206.725976,-6.795661796,37.04309952
1/8/2022 14:00,709.5437,620.98,12.18467,15.79634,13.53716,-1.912639,70.65185897,70.69866099,19.34814103,19.30133901,210.1453771,-6.800022949,37.43859094
1/8/2022 14:15,671.825,441.404,15.7,13.63367,6.257056,-1.29185,72.10169639,72.15244264,17.89830361,17.84755736,213.4716405,-6.804383106,38.18516698
1/8/2022 14:30,630.3785,379.8184,16.26266,13.11433,-0.3917278,-1.087939,73.68224376,73.7380157,16.31775624,16.2619843,216.7025844,-6.808742267,39.26277307
1/8/2022 14:45,581.6162,417.499,13.15166,12.01033,-2.716489,-1.364267,75.38428938,75.44657347,14.61571062,14.55342653,219.8378758,-6.813100432,40.64504035
1/8/2022 15:00,483.0581,524.0798,8.609937,10.20707,-3.975006,-1.509856,77.19846832,77.26940462,12.80153168,12.73059538,222.8788004,-6.817457602,42.30205125
1/8/2022 15:15,262.1823,657.8612,5.115272,8.424401,-4.714045,-2.453372,79.11516078,79.19800734,10.88483922,10.80199266,225.8280238,-6.821813774,44.20284253
1/8/2022 15:30,64.45077,713.389,3.642,6.856,-6.03235,-3.901322,81.1240961,81.2241747,8.8759039,8.775825302,228.6893601,-6.826168948,46.3173219
1/8/2022 15:45,12.33504,588.8594,1.779109,3.455068,-8.106678,-5.397406,83.21320354,83.34005287,6.786796463,6.659947126,231.4675607,-6.830523125,48.61751553
1/8/2022 16:00,5.303792,434.3088,0.3371089,0.7417347,-9.913333,-6.731661,85.36511951,85.53817616,4.63488049,4.461823845,234.1681294,-6.834876303,51.07822796
1/8/2022 16:15,1.399042,438.295,0.1483333,0.4066667,-11.47135,-7.768722,87.54477142,87.81148363,2.455228582,2.188516371,236.7971715,-6.839228483,53.67726569
1/8/2022 16:30,0.03017192,483.3435,0.03333334,0.135,-12.78197,-8.635422,89.65401458,90.15331943,0.345985424,-0.153319431,239.3612744,-6.843579663,56.39537499
1/8/2022 16:45,-0.662256,497.6038,0,0,-13.73166,-9.240155,92.55742059,92.55742059,-2.557420591,-2.557420591,241.8674207,-6.847929843,59.21601862
1/8/2022 17:00,-0.662256,,,,-14.38842,-9.818117,95.01789625,95.01789625,-5.017896248,-5.017896248,244.3229351,-6.852279023,62.12507955
1/8/2022 17:15,0.0476446,,,,-14.86515,-10.43469,97.52919851,97.52919851,-7.529198507,-7.529198507,246.7354593,-6.856627203,65.11054476
1/8/2022 17:30,-0.03971964,,,,-15.17625,-10.84608,100.0860875,100.0860875,-10.08608745,-10.08608745,249.1129567,-6.860974381,68.16220148
1/8/2022 17:45,0.1223278,,,,-15.38373,-11.07439,102.6835924,102.6835924,-12.68359242,-12.68359242,251.4637454,-6.865320558,71.27136256
1/8/2022 18:00,0.2478162,,,,-15.46451,-11.23753,105.316968,105.316968,-15.31696804,-15.31696804,253.796559,-6.869665732,74.43062456
1/8/2022 18:15,0.03812412,,,,-15.66088,-11.59304,107.981646,107.981646,-17.98164604,-17.98164604,256.1206373,-6.874009904,77.63365998
1/8/2022 18:30,0,,,,-16.08951,-12.13976,110.6731834,110.6731834,-20.67318342,-20.67318342,258.4458498,-6.878353073,80.87504241
1/8/2022 18:45,0.03018606,,,,-16.45156,-12.34192,113.3872038,113.3872038,-23.38720378,-23.38720378,260.7828559,-6.882695239,84.15009861
1/8/2022 19:00,0.1970177,,,,-16.55363,-12.35369,116.1193312,116.1193312,-26.11933119,-26.11933119,263.1433079,-6.8870364,87.45478438
1/8/2022 19:15,0.1668316,,,,-16.66676,-12.79165,118.8651152,118.8651152,-28.86511519,-28.86511519,265.5401094,-6.891376557,90.78558216
1/8/2022 19:30,0,,,,-16.94557,-13.31894,121.6199414,121.6199414,-31.61994137,-31.61994137,267.987736,-6.89571571,94.13941391
1/8/2022 19:45,0,,,,-17.07684,-13.32877,124.3789238,124.3789238,-34.3789238,-34.3789238,270.50264,-6.900053856,97.51356765
1/8/2022 20:00,0.1191648,,,,-17.17077,-13.27779,127.1367741,127.1367741,-37.13677406,-37.13677406,273.1037572,-6.904390997,100.9056364
1/8/2022 20:15,0.1191648,,,,-17.27254,-13.51332,129.8876357,129.8876357,-39.88763567,-39.88763567,275.8131427,-6.908727132,104.3134642
1/8/2022 20:30,0.009533565,,,,-17.46061,-13.81308,132.6248733,132.6248733,-42.62487328,-42.62487328,278.6567673,-6.91306226,107.7350994
1/8/2022 20:45,0.009533565,,,,-17.63806,-13.97781,135.3408011,135.3408011,-45.34080113,-45.34080113,281.6655108,-6.917396381,111.1687531
1/8/2022 21:00,0.01748044,,,,-17.65191,-14.04951,138.0263269,138.0263269,-48.02632694,-48.02632694,284.8763828,-6.921729494,114.6127597
1/8/2022 21:15,0.1303134,,,,-17.55046,-14.23335,140.6704833,140.6704833,-50.67048329,-50.67048329,288.3339888,-6.926061599,118.0655388
1/8/2022 21:30,0.619807,,,,-16.90331,-14.26877,143.2598113,143.2598113,-53.25981125,-53.25981125,292.0922125,-6.930392695,121.5255561
1/8/2022 21:45,1.827706,,,,-15.7325,-13.88346,145.7775515,145.7775515,-55.77755152,-55.77755152,296.2159671,-6.934722783,124.9912802
1/8/2022 22:00,2.787635,,,,-14.3485,-12.8051,148.2026045,148.2026045,-58.20260449,-58.20260449,300.7826323,-6.939051861,128.4611302
1/8/2022 22:15,1.694152,,,,-13.05991,-11.82164,150.508246,150.508246,-60.508246,-60.508246,305.8823267,-6.943379928,131.9334121
1/8/2022 22:30,0.2590311,,,,-12.40802,-11.60614,152.6606631,152.6606631,-62.66066313,-62.66066313,311.6153395,-6.947706986,135.4062307
1/8/2022 22:45,0.03178115,,,,-12.63093,-11.55431,154.6175669,154.6175669,-64.61756688,-64.61756688,318.0838331,-6.952033032,138.8773648
1/8/2022 23:00,0,,,,-13.36034,-11.64495,156.3275025,156.3275025,-66.32750245,-66.32750245,325.3737408,-6.956358068,142.3440827
1/8/2022 23:15,0,,,,-13.96755,-11.90703,157.7310151,157.7310151,-67.73101511,-67.73101511,333.5232612,-6.960682091,145.8028508
1/8/2022 23:30,0.1541228,,,,-13.96076,-12.05774,158.7652675,158.7652675,-68.76526745,-68.76526745,342.4800142,-6.965005102,149.2488568
1/8/2022 23:45,0.1604783,,,,-13.51169,-11.79733,159.3732147,159.3732147,-69.37321466,-69.37321466,352.0625567,-6.969327101,152.6751907
1/9/2022 0:00,0.00635551,,,,-13.40725,-11.5301,159.5160487,159.5160487,-69.51604875,-69.51604875,1.956718267,-6.973648086,156.0713534
1/9/2022 0:15,0,,,,-13.64297,-11.567,159.1839923,159.1839923,-69.18399233,-69.18399233,11.77085741,-6.977968058,159.4203756
1/9/2022 0:30,0,,,,-13.71872,-11.48884,158.3993186,158.3993186,-68.39931861,-68.39931861,21.13396252,-6.982287015,162.6928527
1/9/2022 0:45,0.00953331,,,,-13.92492,-11.60888,157.2096426,157.2096426,-67.20964257,-67.20964257,29.78179551,-6.986604958,165.8336218
1/9/2022 1:00,1.361695,,,,-13.54214,-11.50422,155.6756914,155.6756914,-65.67569141,-65.67569141,37.58767099,-6.990921886,168.7300181
1/9/2022 1:15,2.817148,,,,-11.59972,-9.968322,153.859777,153.859777,-63.85977698,-63.85977698,44.54084117,-6.995237799,171.1372049
1/9/2022 1:30,2.249904,,,,-9.700678,-8.435923,151.8184707,151.8184707,-61.81847071,-61.81847071,50.70326112,-6.999552696,172.5623888
1/9/2022 1:45,1.645994,,,,-8.824189,-7.863945,149.5995597,149.5995597,-59.59955966,-59.59955966,56.17033197,-7.003866576,172.4283366
1/9/2022 2:00,1.453575,,,,-8.324639,-7.297378,147.2417973,147.2417973,-57.24179734,-57.24179734,61.0449906,-7.008179439,170.8029834
1/9/2022 2:15,1.262848,,,,-7.924272,-6.700695,144.7759784,144.7759784,-54.77597844,-54.77597844,65.42405382,-7.012491286,168.2922197
1/9/2022 2:30,1.159624,,,,-7.296667,-6.223367,142.2264061,142.2264061,-52.22640607,-52.22640607,69.39264612,-7.016802114,165.3450002
1/9/2022 2:45,0.9118455,,,,-6.514361,-5.847961,139.6122999,139.6122999,-49.61229988,-49.61229988,73.02303898,-7.021111925,162.1774742
1/9/2022 3:00,0.6290829,,,,-5.891955,-5.596139,136.9489849,136.9489849,-46.94898489,-46.94898489,76.37553346,-7.025420716,158.8896408
1/9/2022 3:15,0.5400403,,,,-5.426033,-5.423083,134.248835,134.248835,-44.24883498,-44.24883498,79.50009253,-7.029728489,155.5311169
1/9/2022 3:30,0.6019191,,,,-5.103567,-5.246367,131.5219988,131.5219988,-41.52199881,-41.52199881,82.43809439,-7.034035242,152.1287033
1/9/2022 3:45,0.4430993,,,,-4.891228,-5.078378,128.7769529,128.7769529,-38.7769529,-38.7769529,85.22393638,-7.038340975,148.6980477
1/9/2022 4:00,0.6146593,,,,-4.699261,-4.842522,126.0209213,126.0209213,-36.02092129,-36.02092129,87.88640345,-7.042645688,145.2489319
1/9/2022 4:15,0.5177783,,,,-4.485039,-4.637522,123.2601941,123.2601941,-33.26019413,-33.26019413,90.44979533,-7.04694938,141.7878528
1/9/2022 4:30,0.2287135,,,,-4.312117,-4.544483,120.5003732,120.5003732,-30.50037323,-30.50037323,92.93483623,-7.05125205,138.3193726
1/9/2022 4:45,0.2318901,,,,-4.174628,-4.452839,117.7465632,117.7465632,-27.74656319,-27.74656319,95.35940302,-7.055553699,134.8468692
1/9/2022 5:00,0.2239488,,,,-4.059383,-4.344995,115.0035212,115.0035212,-25.00352119,-25.00352119,97.73910684,-7.059854325,131.3729738
1/9/2022 5:15,0.5130196,,,,-3.927867,-4.205622,112.2757784,112.2757784,-22.27577839,-22.27577839,100.0877558,-7.064153929,127.8998411
1/9/2022 5:30,0.784606,,,,-3.75625,-4.044583,109.5677396,109.5677396,-19.56773962,-19.56773962,102.4177239,-7.06845251,124.4293238
1/9/2022 5:45,0.7512316,,,,-3.581239,-3.868789,106.8837659,106.8837659,-16.88376594,-16.88376594,104.7402463,-7.072750067,120.9630882
1/9/2022 6:00,0.6447884,,,,-3.415433,-3.689111,104.2282465,104.2282465,-14.22824648,-14.22824648,107.0656535,-7.0770466,117.5026978
1/9/2022 6:15,0.4891289,,,,-3.236506,-3.508717,101.6056614,101.6056614,-11.60566142,-11.60566142,109.4035569,-7.081342108,114.0496763
1/9/2022 6:30,0.2667922,,,,-2.910433,-3.441333,99.02063728,99.02063728,-9.020637284,-9.020637284,111.7629946,-7.085636592,110.6055561
1/9/2022 6:45,0.6082185,,,,-2.442728,-3.547633,96.477998,96.477998,-6.477998003,-6.477998003,114.1525409,-7.08993005,107.1719214
1/9/2022 7:00,0.8956422,,,,-2.557844,-3.571678,93.98281163,93.98281163,-3.982811631,-3.982811631,116.5803859,-7.094222483,103.7504471
1/9/2022 7:15,3.072767,387.8831,0.0569149,0.1739361,-2.628611,-3.3921,91.54043189,91.54043189,-1.540431886,-1.540431886,119.0543852,-7.098513889,100.3429366
1/9/2022 7:30,8.81303,415.2222,0.2065084,0.4788142,-2.292044,-3.19885,88.78323124,89.15653644,1.216768756,0.843463563,121.5820824,-7.102804269,96.95136092
1/9/2022 7:45,21.56192,427.5607,0.5023713,0.8650631,-1.863439,-2.979739,86.61948882,86.8371601,3.380511176,3.162839899,124.1707021,-7.107093621,93.57790213
1/9/2022 8:00,30.89223,447.6251,0.7532163,1.17422,-1.424039,-2.725489,84.43890244,84.58872078,5.561097559,5.41127922,126.8271147,-7.111381945,90.22499964
1/9/2022 8:15,25.76554,437.6198,0.6206141,1.025439,-1.259967,-2.494806,82.30432179,82.41803822,7.695678209,7.581961775,129.5577697,-7.115669242,86.8954053
1/9/2022 8:30,25.84596,435.9352,0.5874832,0.9969805,-1.161594,-2.344511,80.24060192,80.33234219,9.759398079,9.667657813,132.3685963,-7.11995551,83.59224726
1/9/2022 8:45,35.99024,451.5883,0.9061007,1.359082,-1.176889,-2.213256,78.26214844,78.33926618,11.73785156,11.66073382,135.2648715,-7.124240749,80.31910403
1/9/2022 9:00,32.7191,450.0129,0.8504952,1.288767,-1.329556,-2.044894,76.38005012,76.44682513,13.61994988,13.55317487,138.251054,-7.128524959,77.08009398
1/9/2022 9:15,37.71581,451.7602,0.9896302,1.445263,-1.142839,-1.827717,74.60423562,74.66337224,15.39576438,15.33662776,141.3305876,-7.132808139,73.87998217
1/9/2022 9:30,51.26643,459.1383,1.303992,1.81,-0.55685,-1.645961,72.94421131,72.99753043,17.05578869,17.00246957,144.5056789,-7.137090289,70.72430676
1/9/2022 9:45,42.73662,450.0847,1.038259,1.510488,-0.2955389,-1.599039,71.40930438,71.45809668,18.59069562,18.54190332,147.7770587,-7.141371408,67.61953165
1/9/2022 10:00,31.53484,440.6633,0.7415429,1.161647,-0.30645,-1.531078,70.00869492,70.05391575,19.99130508,19.94608425,151.143741,-7.145651496,64.57322804
1/9/2022 10:15,31.07614,442.0604,0.7312346,1.153801,-0.2672722,-1.374339,68.75133825,68.7937222,21.24866175,21.2062778,154.6028002,-7.149930552,61.59428735
1/9/2022 10:30,36.09766,445.5299,0.8779284,1.32785,-0.1983556,-1.21085,67.6458218,67.68595369,22.3541782,22.31404631,158.1491894,-7.154208577,58.6931705
1/9/2022 10:45,52.39709,455.2073,1.303918,1.807421,-0.1203889,-1.112961,66.70017882,66.7385397,23.29982118,23.2614603,161.7756263,-7.158485569,55.88219139
1/9/2022 11:00,64.61899,465.7863,1.663139,2.219054,-0.02253889,-1.0043,65.92167582,65.9586741,24.07832418,24.0413259,165.4725763,-7.162761527,53.17582673
1/9/2022 11:15,68.83768,468.8048,1.848625,2.41598,0.07267223,-0.8706111,65.31659121,65.35258447,24.68340879,24.64741553,169.228353,-7.167036453,50.59103739
1/9/2022 11:30,69.20121,468.2476,1.887293,2.458967,0.13605,-0.7171834,64.8900019,64.92531307,25.1099981,25.07468693,173.0293506,-7.171310345,48.14756563
1/9/2022 11:45,56.9426,461.7179,1.501948,2.046467,0.1126556,-0.6008278,64.64559585,64.6805256,25.35440415,25.3194744,176.86041,-7.175583202,45.86814758
1/9/2022 12:00,56.80862,462.2952,1.458844,2.006563,0.1285778,-0.5316556,64.58552784,64.62036486,25.41447216,25.37963514,180.7053017,-7.179855025,43.77854968
1/9/2022 12:15,68.8506,469.1627,1.863639,2.451175,0.1907889,-0.4643889,64.71033185,64.74536197,25.28966815,25.25463803,184.5472937,-7.184125813,41.9072969
1/9/2022 12:30,82.78529,471.9665,2.334018,2.924021,0.2629667,-0.3776389,65.01889899,65.05441403,24.98110101,24.94558597,188.3697623,-7.188395565,40.28493357
1/9/2022 12:45,99.85497,475.1663,2.862092,3.4589,0.3741944,-0.2492056,65.50852315,65.54483032,24.49147685,24.45516968,192.1567928,-7.192664281,38.94266952
1/9/2022 13:00,89.62246,475.0538,2.693471,3.311073,0.4039389,-0.1354278,66.17500964,66.21244243,23.82499036,23.78755757,195.8937221,-7.196931961,37.91034308
1/9/2022 13:15,55.17453,462.2144,1.613204,2.173238,0.3310167,-0.07841667,67.01283643,67.05176816,22.98716357,22.94823184,199.5675842,-7.201198603,37.21381395
1/9/2022 13:30,37.38332,451.7408,0.9267408,1.437777,0.2778445,-0.03804445,68.01535268,68.05621431,21.98464732,21.94378569,203.1674296,-7.205464209,36.87215661
1/9/2022 13:45,37.25303,453.8198,0.927223,1.472868,0.3871111,-0.01590556,69.17499674,69.21830151,20.82500326,20.78169849,206.6845107,-7.209728777,36.89525229
1/9/2022 14:00,41.64345,457.6722,1.079572,1.652161,0.6049278,0.02986111,70.48351672,70.52989565,19.51648328,19.47010435,210.11234,-7.213992306,37.28242643
1/9/2022 14:15,39.3651,456.8824,1.029052,1.579552,0.7462167,0.1289778,71.93217538,71.98243056,18.06782462,18.01756944,213.4466349,-7.218254797,38.02254449
1/9/2022 14:30,35.24826,456.2649,0.8736153,1.402661,0.8213111,0.2454944,73.51192329,73.56711137,16.48807671,16.43288863,216.6851777,-7.222516249,39.09553592
1/9/2022 14:45,32.03051,460.0766,0.7254503,1.231116,0.9793278,0.3769445,75.21352267,75.27509191,14.78647733,14.72490809,219.8276164,-7.226776661,40.47488938
1/9/2022 15:00,22.40017,451.11,0.4576428,0.8928917,1.0494,0.4924555,77.02759281,77.09762123,12.97240719,12.90237877,222.8752332,-7.231036034,42.13046376
1/9/2022 15:15,13.03565,448.6428,0.2574566,0.6145698,0.9437389,0.5760167,78.94452094,79.02615886,11.05547906,10.97384114,225.8307016,-7.235294366,44.03103764
1/9/2022 15:30,7.546001,491.0407,0.1322314,0.4409091,0.8371111,0.6136222,80.95409567,81.05246109,9.045904327,8.947538914,228.6978539,-7.239551657,46.14626264
1/9/2022 15:45,5.510188,529.8298,0.08489208,0.3482014,0.7872722,0.6512445,83.04444003,83.16863962,6.955559969,6.831360378,231.4814656,-7.243807908,48.44793385
1/9/2022 16:00,3.456938,519.7018,0.03489209,0.1482014,0.7574278,0.6798667,85.19879549,85.36719696,4.801204506,4.63280304,234.1870699,-7.248063116,50.9106605
1/9/2022 16:15,1.259233,362.2063,0,0,0.6990889,0.6826167,87.38422079,87.64104313,2.615779212,2.358956871,236.8208038,-7.252317282,53.5120916
1/9/2022 16:30,0.1730865,219.288,0,0,0.6839667,0.7227722,89.50910226,89.98349588,0.490897741,0.016504116,239.3892875,-7.256570406,56.23285099
1/9/2022 16:45,0,,,,0.6773111,0.74395,92.3882684,92.3882684,-2.3882684,-2.3882684,241.8995366,-7.260822487,59.05630889
1/9/2022 17:00,0,,,,0.6896945,0.7746056,94.84944825,94.84944825,-4.84944825,-4.84944825,244.3589076,-7.265073524,61.96828012
1/9/2022 17:15,0,,,,0.7283,0.8204167,97.36146799,97.36146799,-7.361467993,-7.361467993,246.7750727,-7.269323518,64.95670267
1/9/2022 17:30,0,,,,0.7478889,0.8272333,99.91906989,99.91906989,-9.919069888,-9.919069888,249.156023,-7.273572467,68.01132953
1/9/2022 17:45,0,,,,0.7464667,0.7939722,102.5172669,102.5172669,-12.51726686,-12.51726686,251.5101019,-7.277820372,71.12345046
1/9/2022 18:00,0,,,,0.7157778,0.77275,105.1512983,105.1512983,-15.15129826,-15.15129826,253.8460649,-7.282067231,74.28564733
1/9/2022 18:15,0,,,,0.7197889,0.7926,107.8165814,107.8165814,-17.81658136,-17.81658136,256.1731698,-7.286313045,77.49158416
1/9/2022 18:30,0,,,,0.7552,0.8033444,110.5086592,110.5086592,-20.50865924,-20.50865924,258.5012996,-7.290557813,80.73583078
1/9/2022 18:45,0,,,,0.7590055,0.8400834,113.2231419,113.2231419,-23.22314189,-23.22314189,260.8411218,-7.294801535,84.01371359
1/9/2022 19:00,0,,,,0.7670722,0.8812444,115.9556398,115.9556398,-25.95563984,-25.95563984,263.2042901,-7.299044209,87.32119077
1/9/2022 19:15,0,,,,0.7748778,0.8736111,118.7016889,118.7016889,-28.70168894,-28.70168894,265.6037001,-7.303285837,90.65474916
1/9/2022 19:30,0,,,,0.7825111,0.8762611,121.4566608,121.4566608,-31.45666084,-31.45666084,268.0538086,-7.307526417,94.0113168
1/9/2022 19:45,0,,,,0.8273,0.8817611,124.2156554,124.2156554,-34.21565537,-34.21565537,270.5710334,-7.311765948,97.38818927
1/9/2022 20:00,0,,,,0.7757056,0.7750056,126.9733696,126.9733696,-36.97336963,-36.97336963,273.1742547,-7.316004431,100.7829685
1/9/2022 20:15,0,,,,0.6372445,0.6124055,129.7239328,129.7239328,-39.72393282,-39.72393282,275.8854435,-7.320241865,104.193509
1/9/2022 20:30,0,,,,0.6011944,0.5915889,132.460696,132.460696,-42.46069601,-42.46069601,278.730446,-7.32447825,107.6178707
1/9/2022 20:45,0,,,,0.7408056,0.8735278,135.175962,135.175962,-45.17596205,-45.17596205,281.7399608,-7.328713584,111.0542785
1/9/2022 21:00,0,,,,0.8743111,1.126167,137.8606316,137.8606316,-47.86063163,-47.86063163,284.950737,-7.332947869,114.5010827
1/9/2022 21:15,0,,,,0.9024944,1.153844,140.5037386,140.5037386,-50.50373864,-50.50373864,288.4070082,-7.337181102,117.9567215
1/9/2022 21:30,0,,,,0.9392444,1.252283,143.0918401,143.0918401,-53.09184009,-53.09184009,292.1621308,-7.341413285,121.419683
1/9/2022 21:45,0,,,,1.027428,1.58825,145.6082176,145.6082176,-55.60821764,-55.60821764,296.2802784,-7.345644416,124.8884627
1/9/2022 22:00,0.1222684,,,,1.113867,2.017889,148.0318537,148.0318537,-58.03185366,-58.03185366,300.8378119,-7.349874495,128.3615136
1/9/2022 22:15,0.1953116,,,,1.076989,2.221778,150.3361708,150.3361708,-60.33617084,-60.33617084,305.9234904,-7.354103522,131.837184
1/9/2022 22:30,0.3985631,,,,1.089172,2.086005,152.4876008,152.4876008,-62.48760081,-62.48760081,311.6358885,-7.358331496,135.3136337
1/9/2022 22:45,1.03692,,,,1.201961,1.98915,154.4442351,154.4442351,-64.44423507,-64.44423507,318.0752274,-7.362558416,138.7887144
1/9/2022 23:00,1.41484,,,,1.361289,2.035178,156.1551642,156.1551642,-66.15516422,-66.15516422,325.3256989,-7.366784283,142.2597931
1/9/2022 23:15,1.082945,,,,1.361522,1.920817,157.5616281,157.5616281,-67.56162815,-67.56162815,333.4248568,-7.371009096,145.7234744
1/9/2022 23:30,0.465252,,,,1.065783,1.708306,158.6015182,158.6015182,-68.60151819,-68.60151819,342.3220768,-7.375232854,149.1751456
1/9/2022 23:45,0.08574665,,,,0.6295056,1.495756,159.2183041,159.2183041,-69.21830414,-69.21830414,351.8410932,-7.379455557,152.6081948
1/10/2022 0:00,0,,,,0.05334444,1.249272,159.3731701,159.3731701,-69.37317006,-69.37317006,1.675766729,-7.383677205,156.0125874
1/10/2022 0:15,0,,,,-0.4892444,0.97405,159.0556506,159.0556506,-69.05565063,-69.05565063,11.44256091,-7.387897797,159.3721118
1/10/2022 0:30,0,,,,-0.7173667,0.7203611,158.2868237,158.2868237,-68.28682371,-68.28682371,20.775247,-7.392117333,162.6586604
1/10/2022 0:45,0,,,,-0.7944222,0.4369389,157.1130159,157.1130159,-67.11301594,-67.11301594,29.4096738,-7.396335812,165.819389
1/10/2022 1:00,0,,,,-1.066556,0.1304667,155.5939425,155.5939425,-65.59394255,-65.59394255,37.21582893,-7.400553235,168.7457735
1/10/2022 1:15,0,,,,-1.391644,-0.1779611,153.7913219,153.7913219,-63.79132188,-63.79132188,44.17849131,-7.404769599,171.1989224
1/10/2022 1:30,0,,,,-1.754378,-0.4308056,151.7614987,151.7614987,-61.7614987,-61.7614987,50.35561925,-7.408984906,172.6845485
1/10/2022 1:45,0,,,,-2.028239,-0.5691778,149.5522748,149.5522748,-59.55227482,-59.55227482,55.83970285,-7.413199154,172.5946448
1/10/2022 2:00,0,,,,-2.195017,-0.7263556,147.2025446,147.2025446,-57.20254458,-57.20254458,60.73182145,-7.417412344,170.9761666
1/10/2022 2:15,0,,,,-2.3734,-1.00645,144.7432918,144.7432918,-54.74329178,-54.74329178,65.12772605,-7.421624475,168.4554746
1/10/2022 2:30,0,,,,-2.690961,-1.396917,142.1990133,142.1990133,-52.1990133,-52.1990133,69.11199733,-7.425835545,165.4963043
1/10/2022 2:45,0,,,,-3.095078,-1.788644,139.5891066,139.5891066,-49.58910663,-49.58910663,72.75667967,-7.430045556,162.3183675
1/10/2022 3:00,0,,,,-3.387289,-2.036833,136.9290511,136.9290511,-46.92905114,-46.92905114,76.12202714,-7.434254507,159.0219046
1/10/2022 3:15,0,,,,-3.382306,-2.182945,134.2313505,134.2313505,-44.23135054,-44.23135054,79.25805131,-7.438462396,155.6561767
1/10/2022 3:30,0,,,,-3.229517,-2.317889,131.5062608,131.5062608,-41.5062608,-41.5062608,82.20622485,-7.442669225,152.2476202
1/10/2022 3:45,0,,,,-3.423872,-2.480894,128.7623462,128.7623462,-38.76234619,-38.76234619,85.00105735,-7.446874991,148.811602
1/10/2022 4:00,0,,,,-3.889989,-2.664594,126.006902,126.006902,-36.00690199,-36.00690199,87.6714485,-7.451079696,145.3576995
1/10/2022 4:15,0,,,,-4.36165,-2.860628,123.2462759,123.2462759,-33.24627587,-33.24627587,90.24180766,-7.455283338,141.892261
1/10/2022 4:30,0,,,,-4.661489,-3.063028,120.4861159,120.4861159,-30.48611592,-30.48611592,92.73296009,-7.459485917,138.4197398
1/10/2022 4:45,-0.1921244,,,,-5.099833,-3.314428,117.7315637,117.7315637,-27.73156372,-27.73156372,95.162874,-7.463687433,134.9434315
1/10/2022 5:00,-0.331865,,,,-5.619717,-3.599161,114.9874058,114.9874058,-24.9874058,-24.9874058,97.54724245,-7.467887885,131.4659043
1/10/2022 5:15,-0.1397406,,,,-5.727172,-3.761294,112.2581964,112.2581964,-22.25819638,-22.25819638,99.89994681,-7.472087273,127.9892631
1/10/2022 5:30,0,,,,-5.737972,-3.888778,109.5483582,109.5483582,-19.54835817,-19.54835817,102.2334269,-7.476285596,124.5153198
1/10/2022 5:45,0,,,,-5.996439,-4.031561,106.8622659,106.8622659,-16.86226586,-16.86226586,104.5589772,-7.480482854,121.045707
1/10/2022 6:00,0,,,,-6.216061,-4.148594,104.2043187,104.2043187,-14.20431866,-14.20431866,106.886983,-7.484679047,117.581959
1/10/2022 6:15,0,,,,-6.455728,-4.293417,101.579004,101.579004,-11.57900402,-11.57900402,109.2271062,-7.488874173,114.1255733
1/10/2022 6:30,0,,,,-6.314078,-4.456339,98.99095347,98.99095347,-8.990953474,-8.990953474,111.5884333,-7.493068234,110.6780585
1/10/2022 6:45,0.01905953,,,,-5.833139,-4.530222,96.44499426,96.44499426,-6.444994262,-6.444994262,113.9795855,-7.497261228,107.2409762
1/10/2022 7:00,0.692495,383.188,0.02409638,0.0987952,-5.634478,-4.550517,93.94619658,93.94619658,-3.946196579,-3.946196579,116.4087993,-7.501453155,103.8159793
1/10/2022 7:15,4.051762,526.9511,0.1061139,0.4018654,-5.548989,-4.618139,91.49991566,91.49991566,-1.499915657,-1.499915657,118.8839779,-7.505644014,100.4048493
1/10/2022 7:30,12.19816,595.6187,0.2772382,0.8527027,-5.502817,-4.685505,88.74308961,89.11183062,1.256910393,0.888169376,121.4127142,-7.509833805,97.00953462
