,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771
2022-01-06 12:46:00,0.0,38.521,117.63,-8.6918,38.521,0.46864,183.39,0.76033,77.013,144.52,4.9059,-0.7780799999999999,-1.4036,-1.7505,1113.2
2022-01-06 13:01:00,0.0,7.0368,117.66,-9.0665,7.0368,0.2394399999999999,212.87,0.34505,73.168,75.771,6.0773,-1.8769,-2.5362,-2.9542,541.24
2022-01-06 13:16:00,0.0,34.326,117.56,-8.699099999999998,34.326,0.2874499999999999,212.87,0.3769899999999999,68.343,87.19199999999998,7.5077,-1.6266,-2.226,-2.5283,662.9
2022-01-06 13:31:00,0.0,62.193,117.45,-8.086299999999998,62.193,0.3662799999999999,216.63,0.5100799999999999,71.745,116.01,6.4011,-0.76768,-1.6968,-1.897,882.87
2022-01-06 13:46:00,0.0,59.506,117.31,-7.7946,59.506,0.34803,216.65,0.4772199999999999,69.795,108.85,6.9616,-0.63572,-1.5416,-1.7363,824.4299999999998
2022-01-06 14:01:00,0.0,25.528,117.25,-7.5033,25.528,0.3154799999999999,221.1,0.44579,72.70099999999998,102.12,7.2893,-0.1971499999999999,-0.95389,-1.21,771.1
2022-01-06 14:16:00,0.0,26.336,117.27,-7.4972,26.336,0.2980999999999999,212.63,0.3881999999999999,70.313,90.745,7.370599999999999,-0.3852599999999999,-1.3239,-1.4567,656.7
2022-01-06 14:31:00,0.0,-18.93,117.08,-6.2483,-18.93,0.1987299999999999,212.99,0.25124,66.135,59.073,6.9463,-0.1193,-0.7671099999999998,-1.1677,422.21
2022-01-06 14:46:00,0.0,-18.675,117.57,-6.3841,-18.675,0.0526399999999999,279.06,0.4791599999999999,68.252,47.151,7.7632,-0.4254899999999999,-1.2688,-1.3534,787.2799999999999
2022-01-06 15:01:00,0.0,3.2164,117.71,-6.383,3.2164,0.22561,210.45,0.32207,60.977,67.102,7.974,-0.83133,-1.6053,-1.6984,573.22
2022-01-06 15:16:00,0.0,-4.2807,117.5,-7.2606,-4.2807,0.2297899999999999,198.59,0.2791,65.295,63.848,8.0575,-1.9631,-2.7337,-2.6263,601.86
2022-01-06 15:31:00,0.0,-18.534,117.58,-5.8919,-18.534,0.1850999999999999,198.71,0.2555299999999999,63.076,52.954,8.0244,-1.8353,-2.4865,-2.588,506.38
2022-01-06 15:46:00,0.0,-31.421,117.45,-6.3912,-31.421,0.05842,257.18,0.17079,66.34,26.628,8.7378,-2.5689,-3.2891,-3.2818,414.75
2022-01-06 16:01:00,0.0,-2.9383,117.69,-5.6677,-2.9383,0.05958,227.56,-0.00058,250.7,13.405,9.6798,-3.0574,-3.7524,-3.7831,223.8
2022-01-06 16:16:00,0.0,-22.881,117.37,-6.379,-22.881,0.0628999999999999,182.45,-0.00029,240.3,11.39,8.492,-4.3236,-4.9536,-4.972,185.21
2022-01-06 16:31:00,0.0,-19.479,117.02,-7.4443,-19.479,0.02313,128.08,-0.00029,182.69,2.774,8.7131,-5.4241,-5.9876,-6.0418,28.942
2022-01-06 16:46:00,0.0,-15.963,116.88,-7.873999999999999,-15.963,-0.00058,117.34,-0.0001399999999999,132.46,-0.08784,8.6362,-6.4722,-6.962,-7.0241,10.001
2022-01-06 17:01:00,0.0,-39.12,116.68,-8.593099999999998,-39.12,0.0,87.766,0.0,98.343,-3e-05,8.3556,-7.4671,-7.8644,-7.9275,4.5276
2022-01-06 17:16:00,0.0,-10.434,116.61,-9.333,-10.434,0.0,10.132,-0.00029,8.6102,-0.0024299999999999,8.4182,-8.32,-8.6985,-8.7902,-1.1658
2022-01-06 17:31:00,0.0,-1.2494,116.06,-9.3021,-1.2494,0.00058,1.0595,0.0004299999999999,-0.0043499999999999,0.00062,8.4069,-8.7766,-9.1221,-9.1801,-1.1827
2022-01-06 17:46:00,0.0,-12.494,116.38,-10.652,-12.494,-0.0001399999999999,0.17188,-0.0001399999999999,0.0,-2e-05,8.2546,-9.6703,-9.946,-10.093,-0.92926
2022-01-06 18:01:00,0.0,-11.708,116.48,-11.148,-11.708,0.0,0.10662,0.0004299999999999,-0.00217,0.0,8.1142,-10.263,-10.492,-10.675,-0.89546
2022-01-06 18:16:00,0.0,-19.158,116.69,-10.796,-19.158,0.0,0.12402,-0.00029,0.0065199999999999,0.0,7.3926,-10.474,-10.689,-10.859,-0.67583
2022-01-06 18:31:00,0.0,-8.0982,116.82,-10.821,-8.0982,0.0001399999999999,0.15014,-0.00029,-0.00217,2e-05,7.0964,-10.567,-10.724,-10.931,-0.45622
2022-01-06 18:46:00,0.0,-9.8112,116.8,-10.515,-9.8112,0.0,0.1632,0.00072,-0.00217,0.0,7.3263,-10.502,-10.608,-10.847,-0.3041499999999999
2022-01-06 19:01:00,0.0,-18.096,117.6,-10.23,-18.096,0.0,0.16103,-0.0001399999999999,0.00217,0.0,6.2413,-10.334,-10.397,-10.649,-0.0506899999999999
2022-01-06 19:16:00,0.0,-26.798,116.91,-10.362,-26.798,0.0001399999999999,0.16975,0.0,0.00217,2e-05,6.8413,-10.271,-10.321,-10.627,-0.16899
2022-01-06 19:31:00,0.0,1.8745,117.6,-10.268,1.8745,0.0001399999999999,0.1827999999999999,-0.0012999999999999,0.0,3e-05,6.9544,-10.158,-10.229,-10.479,0.13519
2022-01-06 19:46:00,0.0,-3.8878,117.37,-10.038,-3.8878,0.0001399999999999,0.15451,-0.00029,-0.0043499999999999,2e-05,6.5373,-10.028,-10.087,-10.383,-0.21969
2022-01-06 20:01:00,0.0,-0.32405,117.0,-9.6005,-0.32405,0.00058,0.15451,0.00072,-0.0086899999999999,9e-05,6.4674,-9.8193,-9.863,-10.118,-0.0507
2022-01-06 20:16:00,0.0,-8.3544,117.54,-9.2242,-8.3544,0.0,0.19369,-0.0001399999999999,0.0,0.0,6.1335,-9.556,-9.5223,-9.7953,0.2703999999999999
2022-01-06 20:31:00,0.0,13.237,117.77,-6.061,13.237,0.00029,0.18281,-0.00087,0.0,5e-05,7.3301,-7.8463,-7.5847,-8.0819,1.0816
2022-01-06 20:46:00,0.0,-5.7392,117.26,-7.0622,-5.7392,0.0001399999999999,0.1501599999999999,0.00029,-0.0108699999999999,2e-05,6.6362,-7.671999999999999,-7.4542,-7.9318,-0.3548999999999999
2022-01-06 21:01:00,0.0,17.426,117.52,-3.6753,17.426,0.00058,0.15451,0.00029,-0.0173899999999999,8e-05,7.915899999999999,-5.8825,-5.4884,-6.1003,0.62529
2022-01-06 21:16:00,0.0,8.3311,118.2,-3.5816,8.3311,-0.00029,0.1827999999999999,-0.00058,0.0,-5e-05,7.7733,-5.2124,-4.7965,-5.583,0.35487
2022-01-06 21:31:00,0.0,-12.173,118.23,-3.8054,-12.173,-0.00029,0.15451,-0.00058,0.0065199999999999,-5e-05,7.566099999999999,-4.6163,-4.2612,-4.7499,-0.8280199999999999
2022-01-06 21:46:00,0.0,-16.708,118.66,-5.1777,-16.708,0.0,0.14363,-0.00029,0.0043499999999999,0.0,7.8169,-5.0875,-4.8819,-5.3283,-1.2843
2022-01-06 22:01:00,0.0,-18.975,118.17,-1.7259,-18.975,0.0,0.15667,0.0,0.00217,0.0,7.2487,-3.7023,-3.4105,-3.9214,-0.0168999999999999
2022-01-06 22:16:00,0.0,-3.6788,118.27,-0.51926,-3.6788,0.0,0.1566599999999999,0.0,0.0,0.0,8.022,-2.7249,-2.3546,-2.9308,-0.6420799999999999
2022-01-06 22:31:00,0.0,-4.6507,118.38,0.4244,-4.6507,0.0001399999999999,0.1436099999999999,0.0001399999999999,-0.0043499999999999,2e-05,8.0316,-1.6459,-1.2485,-1.9222,-1.0476
2022-01-06 22:46:00,0.0,0.3702699999999999,118.48,-1.0552,0.3702699999999999,0.00029,0.12402,0.0,-0.0065199999999999,3e-05,8.7222,-1.857,-1.5605,-2.122,-1.6051
2022-01-06 23:01:00,0.0,13.765,117.63,1.52,13.765,0.00058,0.13488,0.00029,-0.0086899999999999,8e-05,9.3443,-0.3439499999999999,0.12501,-0.4192,-1.4868
2022-01-06 23:16:00,0.0,-14.829,117.9,2.0516,-14.829,0.00029,0.1261799999999999,0.00058,0.0,4e-05,9.2674,0.20957,0.37618,0.07871,-1.9427
2022-01-06 23:31:00,0.0,-25.285,118.31,2.8323,-25.285,0.0,0.10442,0.0,0.00434,0.0,9.133,0.37352,0.5577699999999999,0.3069799999999999,-1.8751
2022-01-06 23:46:00,0.0,10.294,117.94,4.1514,10.294,0.0004299999999999,0.10876,0.00029,-0.01086,5e-05,10.156,0.65019,0.7883999999999999,0.72563,-1.4697
