timestamp,value,label
10/21/2015,10968.75934,0
10/22/2015,27838.20672,0
10/23/2015,32051.01382,0
10/24/2015,11707.17165,0
10/25/2015,20324.06945,0
10/26/2015,18951.50672,0
10/27/2015,25024.74702,0
10/28/2015,1285.217315,1
10/29/2015,4400.910674,0
10/30/2015,7448.20276,0
10/31/2015,2930.151257,0
11/1/2015,1381.641517,0
11/2/2015,7443.638398,0
11/3/2015,9392.386008,0
11/4/2015,9524.748175,0
11/5/2015,5785.469452,0
11/6/2015,2748.004826,0
11/7/2015,4062.541109,0
11/8/2015,8882.551334,0
11/9/2015,9766.315928,0
11/10/2015,4432.883589,0
11/11/2015,3240.131167,0
11/12/2015,601.2017638,0
11/13/2015,2134.269327,0
11/14/2015,4033.781201,0
11/15/2015,6997.698432,0
11/16/2015,8493.966889,0
11/17/2015,7979.438735,0
11/18/2015,3021.170214,0
11/19/2015,5902.152701,0
11/20/2015,3470.926166,0
11/21/2015,2201.707824,0
11/22/2015,4785.087551,0
11/23/2015,3802.366141,0
11/24/2015,4347.371147,0
11/25/2015,7910.480933,0
11/26/2015,1306.011402,0
11/27/2015,847.3925633,0
11/28/2015,5743.227807,0
11/29/2015,1895.65464,0
11/30/2015,1985.709239,0
12/1/2015,1252.553271,0
12/2/2015,5073.061959,0
12/3/2015,3136.626957,0
12/4/2015,4042.261978,0
12/5/2015,5469.075592,0
12/6/2015,5624.232504,0
12/7/2015,1456.680999,0
12/8/2015,5513.280286,0
12/9/2015,2826.860803,0
12/10/2015,2687.959828,0
12/11/2015,3231.736834,0
12/12/2015,784.2247521,0
12/13/2015,1261.64049,0
12/14/2015,716.4079356,0
12/15/2015,4121.865292,0
12/16/2015,1752.116699,0
12/17/2015,4511.226922,0
12/18/2015,1230.374544,0
12/19/2015,2599.830901,0
12/20/2015,4216.051454,0
12/21/2015,478.9185191,0
12/22/2015,2851.668165,0
12/23/2015,2763.661569,0
12/24/2015,7816.028423,0
12/25/2015,5177.338047,0
12/26/2015,3764.366778,0
12/27/2015,1679.276801,0
12/28/2015,3622.589671,0
12/29/2015,1870.051997,0
12/30/2015,1165.184759,0
12/31/2015,2926.180978,0
1/1/2016,1735.505871,0
1/2/2016,606.9559191,0
1/3/2016,2210.190717,0
1/4/2016,8746.466649,0
1/5/2016,8600.375107,0
1/6/2016,6237.993904,0
1/7/2016,5843.213962,0
1/8/2016,4280.210552,0
1/9/2016,1906.247492,0
1/10/2016,1099.852666,0
1/11/2016,3433.372214,0
1/12/2016,3720.772283,0
1/13/2016,1636.064196,0
1/14/2016,1339.300342,0
1/15/2016,1958.290133,0
1/16/2016,1828.866767,0
1/17/2016,2184.569571,0
1/18/2016,4600.474428,0
1/19/2016,1041.892125,0
1/20/2016,2801.694025,0
1/21/2016,6292.691566,0
1/22/2016,6691.876944,0
1/23/2016,9801.328838,0
1/24/2016,1786.610018,0
1/25/2016,5032.173408,0
1/26/2016,1103.941625,0
1/27/2016,4721.036407,0
1/28/2016,1071.074519,0
1/29/2016,5093.028114,0
1/30/2016,1697.262164,0
1/31/2016,2414.159015,0
2/1/2016,4512.131303,0
2/2/2016,5136.172331,0
2/3/2016,5051.089793,0
2/4/2016,6915.69816,0
2/5/2016,5037.541577,0
2/6/2016,6434.960035,0
2/7/2016,6653.524832,0
2/8/2016,5915.411094,0
2/9/2016,1463.316556,0
2/10/2016,4491.383518,0
2/11/2016,7388.81547,0
2/12/2016,2730.505283,0
2/13/2016,5846.329547,0
2/14/2016,10929.0893,0
2/15/2016,3471.131158,0
2/16/2016,1737.820958,0
2/17/2016,2914.794545,0
2/18/2016,12234.27476,0
2/19/2016,2588.753001,0
2/20/2016,2554.895721,0
2/21/2016,7373.767769,0
2/22/2016,12791.58141,0
2/23/2016,11236.58156,0
2/24/2016,1176.560212,0
2/25/2016,2566.237749,0
2/26/2016,7722.399148,0
2/27/2016,7959.586639,0
2/28/2016,9455.474406,0
3/1/2016,3202.731841,0
3/2/2016,9419.559472,0
3/3/2016,8007.105111,0
3/4/2016,9114.640315,0
3/5/2016,6138.529872,0
3/6/2016,10962.13605,0
3/7/2016,4532.02294,0
3/8/2016,5785.012814,0
3/9/2016,4913.031989,0
3/10/2016,2254.479894,0
3/11/2016,9733.732114,0
3/12/2016,12347.14509,0
3/13/2016,8195.831542,0
3/14/2016,2552.431501,0
3/15/2016,4591.688369,0
3/16/2016,2496.053101,0
3/17/2016,5214.390551,0
3/18/2016,10752.61551,0
3/19/2016,14925.37516,0
3/20/2016,14194.26707,0
3/21/2016,11156.54819,0
3/22/2016,6170.966338,0
3/23/2016,9753.242285,0
3/24/2016,2649.849458,0
3/25/2016,6917.918449,0
3/26/2016,12852.9305,0
3/27/2016,15023.45927,0
3/28/2016,3661.8024,0
3/29/2016,15588.91742,0
3/30/2016,9938.602554,0
3/31/2016,2173.442853,0
4/1/2016,4832.316653,0
4/2/2016,10949.39844,0
4/3/2016,9509.410179,0
4/4/2016,12244.28587,0
4/5/2016,16586.6235,0
4/6/2016,3581.387041,0
4/7/2016,3942.821961,0
4/8/2016,11296.82191,0
4/9/2016,16845.48836,0
4/10/2016,8849.612621,0
4/11/2016,11156.01391,0
4/12/2016,10709.88824,0
4/13/2016,14250.38764,0
4/14/2016,16077.67773,0
4/15/2016,15917.49824,0
4/16/2016,15904.74595,0
4/17/2016,16277.02717,0
4/18/2016,14905.23728,0
4/19/2016,16212.10911,0
4/20/2016,16616.2165,0
4/21/2016,6362.527288,0
4/22/2016,7697.521478,0
4/23/2016,16827.72731,0
4/24/2016,9605.905667,0
4/25/2016,5428.190633,0
4/26/2016,6379.797018,0
4/27/2016,17076.19254,0
4/28/2016,11667.20913,0
4/29/2016,10515.02375,0
4/30/2016,15944.67096,0
5/1/2016,3764.795295,0
5/2/2016,13952.69508,0
5/3/2016,10233.52506,0
5/4/2016,13002.04109,0
5/5/2016,14296.38655,0
5/6/2016,17024.35095,0
5/7/2016,6479.413153,0
5/8/2016,11763.69907,0
5/9/2016,17454.51152,0
5/10/2016,17410.40628,0
5/11/2016,17235.7017,0
5/12/2016,13586.93564,0
5/13/2016,11955.13592,0
5/14/2016,3912.07911,0
5/15/2016,8034.847361,0
5/16/2016,13776.66323,0
5/17/2016,17407.14957,0
5/18/2016,13119.96796,0
5/19/2016,16482.10891,0
5/20/2016,16653.08021,0
5/21/2016,14300.22032,0
5/22/2016,16914.40412,0
5/23/2016,17309.53552,0
5/24/2016,17220.29297,0
5/25/2016,15197.61007,0
5/26/2016,9743.0533,0
5/27/2016,14651.45326,0
5/28/2016,14617.94703,0
5/29/2016,12857.20658,0
5/30/2016,14520.99624,0
5/31/2016,17459.90814,0
6/1/2016,16670.42035,0
6/2/2016,14442.93634,0
6/3/2016,16932.50294,0
6/4/2016,17125.93379,0
6/5/2016,10750.02672,0
6/6/2016,10134.00449,0
6/7/2016,12058.9257,0
6/8/2016,9047.304402,0
6/9/2016,17613.35016,0
6/10/2016,16675.38213,0
6/11/2016,12162.05239,0
6/12/2016,15392.44073,0
6/13/2016,8840.502667,0
6/14/2016,17667.7854,0
6/15/2016,13272.91036,0
6/16/2016,15435.22704,0
6/17/2016,17312.5927,0
6/18/2016,15793.24298,0
6/19/2016,14645.80426,0
6/20/2016,12907.32289,0
6/21/2016,17097.48907,0
6/22/2016,17432.06211,0
6/23/2016,15066.99751,0
6/24/2016,15767.22578,0
6/25/2016,17051.9254,0
6/26/2016,13037.92971,0
6/27/2016,14387.62744,0
6/28/2016,6930.364522,0
6/29/2016,16878.06264,0
6/30/2016,16723.31916,0
7/1/2016,5498.009179,0
7/2/2016,17157.88012,0
7/3/2016,17332.12223,0
7/4/2016,17295.61569,0
7/5/2016,13235.75194,0
7/6/2016,12346.71557,0
7/7/2016,15979.6675,0
7/8/2016,8511.632893,0
7/9/2016,10714.80593,0
7/10/2016,16743.79545,0
7/11/2016,10465.98616,0
7/12/2016,13542.79897,0
7/13/2016,16230.6392,0
7/14/2016,12741.06813,0
7/15/2016,8116.899969,0
7/16/2016,14675.80697,0
7/17/2016,12690.82497,0
7/18/2016,16118.9344,0
7/19/2016,16565.79637,0
7/20/2016,16241.31914,0
7/21/2016,13398.60374,0
7/22/2016,16493.95024,0
7/23/2016,16633.68645,0
7/24/2016,8807.709801,0
7/25/2016,11937.17189,0
7/26/2016,16749.95328,0
7/27/2016,12436.17591,0
7/28/2016,11706.96682,0
7/29/2016,14378.69904,0
7/30/2016,12891.06046,0
7/31/2016,7544.994413,0
8/1/2016,11622.8978,0
8/2/2016,16123.99113,0
